CODSUPERVISOR,CODGERENTE,POSICAO,DATA,CODUSUR,CODFILIAL,CODEPTO,CODFORNEC,CODPROD,CODCLI,VLVENDA,VLCUSTOFIN,QT,QTBNF,QTCLIENTE,PESO,QTPED,VLBONIFIC
26,1,F,2023-11-01,907,2,3,4,109290,117326,0.0,9.36811,0,10,1,0.74,1,13.3
26,1,F,2023-11-01,907,2,3,4,109290,131729,0.0,28.10433,0,30,1,2.22,1,39.9
26,1,F,2023-11-22,907,2,3,4,109290,115672,0.0,9.36811,0,10,1,0.74,1,13.3
49,1,F,2023-11-07,905,2,3,4,2056,607,0.0,30.8365,0,25,1,2.125,1,43.75
49,1,F,2023-11-08,927,2,3,4,103991,140035,0.0,123.9634,0,100,1,9.0,1,175.0
49,1,F,2023-11-09,690,2,3,4,2037,125882,0.0,23.558625,0,25,1,1.85,1,33.25
49,1,F,2023-11-10,927,2,3,4,2040,2669,0.0,32.4032,0,25,1,2.125,1,45.75
49,1,F,2023-11-10,927,2,3,4,2048,123233,0.0,18.51279,0,15,1,1.275,1,26.25
49,1,F,2023-11-10,927,2,3,4,2048,137698,0.0,30.85465,0,25,1,2.125,1,43.75
49,1,F,2023-11-10,927,2,3,4,124409,2669,0.0,61.98175,0,50,1,4.25,1,87.5
49,1,F,2023-11-14,909,2,3,4,2037,100441,0.0,188.469,0,200,1,14.8,1,266.0
49,1,F,2023-11-15,905,2,3,4,2035,681,0.0,92.971875,0,75,1,6.375,1,131.25
49,1,F,2023-11-15,905,2,3,4,2037,119800,0.0,23.558625,0,25,1,1.85,1,33.25
49,1,F,2023-11-15,905,2,3,4,2056,681,0.0,46.87148,0,38,1,3.23,1,66.5
49,1,F,2023-11-15,944,2,3,4,2030,122502,0.0,49.58472,0,40,1,3.4,1,70.0
49,1,F,2023-11-16,905,2,3,4,105807,118027,0.0,30.990875,0,25,1,2.125,1,43.75
49,1,F,2023-11-16,927,2,3,4,2037,140035,0.0,9.42345,0,10,1,0.74,1,13.3
49,1,F,2023-11-20,1045,2,3,4,2032,141906,0.0,123.9635,0,100,1,8.5,1,175.0
49,1,F,2023-11-20,1045,2,3,4,2047,141906,0.0,61.9473,0,50,1,4.25,1,87.5
49,1,F,2023-11-20,1045,2,3,4,2048,141906,0.0,72.816974,0,59,1,5.015,1,103.25
49,1,F,2023-11-21,922,2,3,4,2030,121150,0.0,79.24072,0,65,1,5.525,1,113.75
49,1,F,2023-11-22,905,2,3,4,2033,607,0.0,30.384,0,25,1,2.125,1,43.75
49,1,F,2023-11-22,905,2,3,4,2037,607,0.0,18.8469,0,20,1,1.48,1,26.6
49,1,F,2023-11-22,927,2,3,4,2037,103346,0.0,47.11725,0,50,1,3.7,1,66.5
49,1,F,2023-11-22,944,2,3,4,2047,133356,0.0,185.8419,0,150,1,12.75,1,262.5
49,1,F,2023-11-23,909,2,3,4,2061,104945,0.0,1.695917,0,1,1,0.099,1,2.4
52,1,F,2023-11-06,451,2,3,4,2030,105121,0.0,30.99045,0,25,1,2.125,1,43.75
52,1,F,2023-11-09,1408,2,3,4,2047,4877,0.0,61.9473,0,50,1,4.25,1,87.5
52,1,F,2023-11-09,1408,2,3,4,2048,4877,0.0,265.34999,0,215,1,18.275,1,376.25
52,1,F,2023-11-11,451,2,3,4,2037,7866,0.0,47.11725,0,50,1,3.7,1,66.5
52,1,F,2023-11-13,1408,2,3,4,2028,131476,0.0,61.62215,0,50,1,4.25,1,87.5
52,1,F,2023-11-16,451,2,3,4,2035,3149,0.0,61.98125,0,50,1,4.25,1,87.5
52,1,F,2023-11-16,1266,2,3,4,2047,114474,0.0,30.97365,0,25,1,2.125,1,43.75
52,1,F,2023-11-17,1408,2,3,4,2047,123384,0.0,12.38946,0,10,1,0.85,1,17.5
52,1,F,2023-11-17,1408,2,3,4,2048,106249,0.0,14.810232,0,12,1,1.02,1,21.0
52,1,F,2023-11-17,1408,2,3,4,2048,123384,0.0,14.810232,0,12,1,1.02,1,21.0
52,1,F,2023-11-20,451,2,3,4,2030,7866,0.0,61.9809,0,50,1,4.25,1,87.5
52,1,F,2023-11-20,451,2,3,4,2048,7853,0.0,350.508824,0,284,1,24.14,1,497.0
52,1,F,2023-11-20,1004,2,3,4,2037,108383,0.0,5512.71825,0,5850,1,432.9,1,7780.5
52,1,F,2023-11-22,1266,2,3,4,2048,127111,0.0,17.278604,0,14,1,1.19,1,24.5
52,1,L,2023-11-23,1004,2,3,4,2037,108383,0.0,214.85466,0,228,1,16.872,1,303.24
55,1,F,2023-11-02,1072,2,3,4,2038,102165,0.0,46.37665,0,50,1,3.7,1,66.5
55,1,F,2023-11-02,1072,2,3,4,2038,140967,0.0,46.37665,0,50,1,3.7,1,66.5
55,1,F,2023-11-02,1072,2,3,4,109290,140967,0.0,46.84055,0,50,1,3.7,1,66.5
55,1,F,2023-11-07,1135,2,3,4,2030,104260,0.0,14.875416,0,12,1,1.02,1,21.0
55,1,F,2023-11-07,1135,2,3,4,2037,104260,0.0,49.944285,0,53,1,3.922,1,70.49
55,1,F,2023-11-10,964,2,3,4,2037,132296,0.0,188.469,0,200,1,14.8,1,266.0
55,1,F,2023-11-13,964,2,3,4,2028,132738,0.0,86.27101,0,70,1,5.95,1,122.5
55,1,F,2023-11-13,964,2,3,4,2030,132738,0.0,309.9045,0,250,1,21.25,1,437.5
55,1,F,2023-11-13,964,2,3,4,103991,132738,0.0,337.180448,0,272,1,24.48,1,476.0
55,1,F,2023-11-15,1135,2,3,4,2038,137695,0.0,46.37665,0,50,1,3.7,1,66.5
55,1,F,2023-11-16,1135,2,3,4,2037,114348,0.0,25.443315,0,27,1,1.998,1,35.91
55,1,F,2023-11-20,1135,2,3,4,2037,134175,0.0,6.596415,0,7,1,0.518,1,9.31
55,1,F,2023-11-21,1135,2,3,4,2030,3466,0.0,121.9088,0,100,1,8.5,1,175.0
55,1,F,2023-11-21,1135,2,3,4,2037,3466,0.0,18.8469,0,20,1,1.48,1,26.6
55,1,F,2023-11-21,1135,2,3,4,2040,3466,0.0,25.92256,0,20,1,1.7,1,36.6
55,1,F,2023-11-21,1135,2,3,4,124409,3466,0.0,22.31343,0,18,1,1.53,1,31.5
55,1,F,2023-11-22,1135,2,3,4,2030,130771,0.0,14.629056,0,12,1,1.02,1,21.0
26,1,F,2023-11-10,998,2,3,4,2037,131904,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-10,998,2,3,4,2037,140866,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-14,998,2,3,4,2037,121066,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-14,1059,2,3,4,2037,125514,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-14,1059,2,3,4,2038,125514,1.33,0.967433,1,0,1,0.074,1,0.0
26,1,F,2023-11-15,1059,2,3,4,2037,139392,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-16,1059,2,3,4,2037,124050,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-07,1045,2,3,4,2037,110211,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-07,1045,2,3,4,2037,133212,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-07,1045,2,3,4,2038,103994,1.33,0.967433,1,0,1,0.074,1,0.0
49,1,F,2023-11-08,909,2,3,4,2037,107099,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-08,1045,2,3,4,2037,110055,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-08,1045,2,3,4,2037,117137,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-10,690,2,3,4,2037,7551,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-10,690,2,3,4,2037,127118,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-10,690,2,3,4,2037,140784,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-10,927,2,3,4,2037,113550,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-11,1045,2,3,4,2037,132175,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-11,1045,2,3,4,2038,130384,1.33,0.967433,1,0,1,0.074,1,0.0
26,1,F,2023-11-16,1059,2,3,4,2039,131822,1.33,0.982244,1,0,1,0.074,1,0.0
26,1,F,2023-11-20,998,2,3,4,2037,125685,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-20,998,2,3,4,2037,127340,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-20,1059,2,3,4,2037,126500,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-20,1059,2,3,4,2038,126500,1.33,0.967433,1,0,1,0.074,1,0.0
26,1,F,2023-11-21,907,2,3,4,2037,116233,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-21,1059,2,3,4,2037,7307,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-21,1059,2,3,4,2038,114680,1.33,0.965008,1,0,1,0.074,1,0.0
26,1,F,2023-11-22,907,2,3,4,2037,133364,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-22,907,2,3,4,2038,133364,1.33,0.965008,1,0,1,0.074,1,0.0
26,1,F,2023-11-22,998,2,3,4,2037,6945,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-22,998,2,3,4,2037,125686,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-22,998,2,3,4,2037,125737,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-22,998,2,3,4,2037,129165,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-22,1059,2,3,4,2038,116781,1.33,0.965008,1,0,1,0.074,1,0.0
26,1,F,2023-11-01,907,2,3,4,2038,131729,1.33,0.967433,1,0,1,0.074,1,0.0
26,1,F,2023-11-06,907,2,3,4,2037,115827,1.33,0.98224,1,0,1,0.074,1,0.0
26,1,F,2023-11-06,907,2,3,4,2037,117683,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-06,907,2,3,4,2038,115827,1.33,0.967433,1,0,1,0.074,1,0.0
26,1,F,2023-11-06,907,2,3,4,2038,117683,1.33,0.967433,1,0,1,0.074,1,0.0
26,1,F,2023-11-06,998,2,3,4,2037,125689,1.33,0.98224,1,0,1,0.074,1,0.0
26,1,F,2023-11-06,998,2,3,4,2037,125693,1.33,0.98224,1,0,1,0.074,1,0.0
26,1,F,2023-11-06,998,2,3,4,2037,125713,1.33,0.98224,1,0,1,0.074,1,0.0
26,1,F,2023-11-06,1059,2,3,4,2037,7307,1.33,0.98224,1,0,1,0.074,1,0.0
26,1,F,2023-11-06,1059,2,3,4,2038,7307,1.33,0.967433,1,0,1,0.074,1,0.0
26,1,F,2023-11-07,998,2,3,4,2037,103070,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-07,998,2,3,4,2037,116032,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-07,998,2,3,4,2037,128035,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-07,998,2,3,4,2037,137763,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-07,1059,2,3,4,2037,106662,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-07,1059,2,3,4,2037,131662,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-07,1059,2,3,4,2038,106662,1.33,0.967433,1,0,1,0.074,1,0.0
26,1,F,2023-11-07,1059,2,3,4,2038,131662,1.33,0.967433,1,0,1,0.074,1,0.0
26,1,F,2023-11-07,1059,2,3,4,2038,134436,1.33,0.967433,1,0,1,0.074,1,0.0
26,1,F,2023-11-08,998,2,3,4,2037,104554,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-08,998,2,3,4,2037,107786,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-09,1059,2,3,4,2037,7318,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-09,1059,2,3,4,2037,130484,1.33,0.982245,1,0,1,0.074,1,0.0
26,1,F,2023-11-09,1059,2,3,4,2038,7318,1.33,0.967433,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,914,2,3,4,2037,108880,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,914,2,3,4,2037,117063,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,914,2,3,4,2038,108880,1.33,0.965008,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,914,2,3,4,2038,117063,1.33,0.965008,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,922,2,3,4,2037,119462,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,922,2,3,4,2038,119462,1.33,0.965008,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,927,2,3,4,2037,1294,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,944,2,3,4,2037,1485,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,944,2,3,4,2037,1856,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,944,2,3,4,2038,1485,1.33,0.965008,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,944,2,3,4,2038,1856,1.33,0.965008,1,0,1,0.074,1,0.0
49,1,F,2023-11-23,909,2,3,4,2037,8507,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-23,927,2,3,4,2037,1297,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,L,2023-11-23,690,2,3,4,2037,132647,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,L,2023-11-23,690,2,3,4,2037,137046,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,L,2023-11-23,927,2,3,4,2037,132374,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,L,2023-11-24,690,2,3,4,2037,121401,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,L,2023-11-24,690,2,3,4,2037,126224,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,L,2023-11-24,690,2,3,4,2037,130968,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,L,2023-11-24,690,2,3,4,2037,133629,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,L,2023-11-24,690,2,3,4,2037,134578,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,L,2023-11-24,1045,2,3,4,2037,103976,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,L,2023-11-24,1045,2,3,4,2037,106848,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,L,2023-11-24,1045,2,3,4,2038,122606,1.33,0.965008,1,0,1,0.074,1,0.0
49,1,F,2023-11-14,690,2,3,4,2037,132303,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-14,927,2,3,4,2037,139819,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-14,1045,2,3,4,2037,130958,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-14,1045,2,3,4,2038,103430,1.33,0.967433,1,0,1,0.074,1,0.0
49,1,F,2023-11-14,1045,2,3,4,2038,133615,1.33,0.967433,1,0,1,0.074,1,0.0
49,1,F,2023-11-16,927,2,3,4,2037,141123,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-17,690,2,3,4,2037,125869,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-20,927,2,3,4,2037,1300,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-20,927,2,3,4,2037,1237,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-20,927,2,3,4,2037,125726,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-20,927,2,3,4,2037,127198,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-20,927,2,3,4,2037,140542,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-20,1045,2,3,4,2037,136426,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-21,690,2,3,4,2037,140448,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-21,909,2,3,4,2037,114702,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-21,927,2,3,4,2037,137187,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-21,927,2,3,4,2037,139665,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-01,690,2,3,4,2037,138736,1.33,0.98224,1,0,1,0.074,1,0.0
49,1,F,2023-11-02,909,2,3,4,2037,4859,1.33,0.98224,1,0,1,0.074,1,0.0
49,1,F,2023-11-06,1045,2,3,4,2037,116127,1.33,0.982245,1,0,1,0.074,1,0.0
49,1,F,2023-11-06,1045,2,3,4,2037,133046,1.33,0.98224,1,0,1,0.074,1,0.0
49,1,F,2023-11-06,1045,2,3,4,2038,5299,1.33,0.967433,1,0,1,0.074,1,0.0
49,1,F,2023-11-06,1045,2,3,4,2038,139870,1.33,0.967433,1,0,1,0.074,1,0.0
49,1,F,2023-11-07,1045,2,3,4,2037,1593,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,L,2023-11-22,911,2,3,4,2037,136813,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,L,2023-11-22,911,2,3,4,2038,136813,1.33,0.965008,1,0,1,0.074,1,0.0
52,1,L,2023-11-24,451,2,3,4,2037,7853,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,L,2023-11-24,451,2,3,4,2038,7853,1.33,0.965008,1,0,1,0.074,1,0.0
55,1,F,2023-11-01,846,2,3,4,2037,136809,1.33,0.98224,1,0,1,0.074,1,0.0
55,1,F,2023-11-01,964,2,3,4,2037,129742,1.33,0.98224,1,0,1,0.074,1,0.0
55,1,F,2023-11-03,846,2,3,4,2037,127012,1.33,0.98224,1,0,1,0.074,1,0.0
55,1,F,2023-11-03,846,2,3,4,2037,132403,1.33,0.98224,1,0,1,0.074,1,0.0
55,1,F,2023-11-04,964,2,3,4,2039,126655,1.33,0.982244,1,0,1,0.074,1,0.0
55,1,F,2023-11-04,964,2,3,4,109290,115185,1.33,0.976711,1,0,1,0.074,1,0.0
55,1,F,2023-11-06,846,2,3,4,2037,112866,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-06,846,2,3,4,2037,115482,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-06,846,2,3,4,2037,115966,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-06,846,2,3,4,2037,140840,1.33,0.98224,1,0,1,0.074,1,0.0
55,1,F,2023-11-06,846,2,3,4,2038,112866,1.33,0.967433,1,0,1,0.074,1,0.0
55,1,F,2023-11-06,846,2,3,4,2038,115966,1.33,0.967433,1,0,1,0.074,1,0.0
55,1,F,2023-11-06,964,2,3,4,2037,8814,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-06,964,2,3,4,2037,133245,1.33,0.98224,1,0,1,0.074,1,0.0
55,1,F,2023-11-07,846,2,3,4,2037,724,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-07,846,2,3,4,2037,103519,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-07,846,2,3,4,2037,125918,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-07,846,2,3,4,2037,126394,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-07,846,2,3,4,2037,128743,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,F,2023-11-17,1408,2,3,4,2037,133214,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,F,2023-11-20,911,2,3,4,2038,121668,1.33,0.967433,1,0,1,0.074,1,0.0
52,1,F,2023-11-21,1266,2,3,4,2038,137764,1.33,0.965008,1,0,1,0.074,1,0.0
52,1,F,2023-11-22,451,2,3,4,2038,122482,1.33,0.965008,1,0,1,0.074,1,0.0
52,1,F,2023-11-06,451,2,3,4,2038,141582,1.33,0.967433,1,0,1,0.074,1,0.0
52,1,F,2023-11-06,911,2,3,4,2037,129188,1.33,0.98224,1,0,1,0.074,1,0.0
52,1,F,2023-11-10,911,2,3,4,2037,123836,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,F,2023-11-10,911,2,3,4,2037,128557,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,F,2023-11-14,1266,2,3,4,2037,102774,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,F,2023-11-14,1266,2,3,4,2038,102774,1.33,0.967433,1,0,1,0.074,1,0.0
52,1,F,2023-11-16,1266,2,3,4,2037,114474,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,F,2023-11-16,1266,2,3,4,2038,114474,1.33,0.967433,1,0,1,0.074,1,0.0
49,1,F,2023-11-22,909,2,3,4,2037,1972,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-21,1135,2,3,4,2037,128249,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-21,1135,2,3,4,2038,122910,1.33,0.965008,1,0,1,0.074,1,0.0
55,1,F,2023-11-21,1135,2,3,4,2038,128249,1.33,0.965008,1,0,1,0.074,1,0.0
55,1,F,2023-11-22,1135,2,3,4,2038,123870,1.33,0.965008,1,0,1,0.074,1,0.0
55,1,F,2023-11-23,1135,2,3,4,2037,130016,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,L,2023-11-22,846,2,3,4,2037,133188,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,L,2023-11-22,964,2,3,4,2039,112076,1.33,0.982244,1,0,1,0.074,1,0.0
55,1,L,2023-11-23,964,2,3,4,109290,119251,1.33,0.976711,1,0,1,0.074,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2038,102206,1.33,0.967433,1,0,1,0.074,1,0.0
55,1,F,2023-11-21,846,2,3,4,2037,103863,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-21,846,2,3,4,2037,116792,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-21,846,2,3,4,2037,120984,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-21,846,2,3,4,2037,129106,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-21,846,2,3,4,2038,130750,1.33,0.965008,1,0,1,0.074,1,0.0
55,1,F,2023-11-21,964,2,3,4,2039,139966,1.33,0.982244,1,0,1,0.074,1,0.0
55,1,F,2023-11-07,846,2,3,4,2037,128778,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-07,846,2,3,4,2037,130750,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-07,846,2,3,4,2038,128743,1.33,0.967433,1,0,1,0.074,1,0.0
55,1,F,2023-11-07,964,2,3,4,2037,9829,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-07,964,2,3,4,2037,140340,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-08,846,2,3,4,2037,122603,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-11,846,2,3,4,2037,115614,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-13,846,2,3,4,2037,135986,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-13,964,2,3,4,2037,124353,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-14,846,2,3,4,2037,118854,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-14,846,2,3,4,2037,119538,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-14,964,2,3,4,2037,703,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-14,964,2,3,4,2037,749,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-14,964,2,3,4,2037,119066,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-14,964,2,3,4,2037,124191,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-14,964,2,3,4,2037,129581,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-14,964,2,3,4,2038,6164,1.33,0.967433,1,0,1,0.074,1,0.0
55,1,F,2023-11-16,846,2,3,4,2037,117039,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-16,846,2,3,4,2037,125407,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-16,964,2,3,4,109290,141488,1.33,0.976711,1,0,1,0.074,1,0.0
55,1,F,2023-11-17,846,2,3,4,2038,724,1.33,0.967433,1,0,1,0.074,1,0.0
55,1,F,2023-11-20,964,2,3,4,2037,140695,1.33,0.982245,1,0,1,0.074,1,0.0
55,1,F,2023-11-20,964,2,3,4,2039,142006,1.33,0.982244,1,0,1,0.074,1,0.0
55,1,F,2023-11-20,964,2,3,4,109290,122091,1.33,0.976711,1,0,1,0.074,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2037,126677,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2037,127024,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2037,127111,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2037,127703,1.33,0.982245,1,0,1,0.074,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2038,126677,1.33,0.965008,1,0,1,0.074,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2038,127024,1.33,0.965008,1,0,1,0.074,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2038,127111,1.33,0.965008,1,0,1,0.074,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2038,127703,1.33,0.965008,1,0,1,0.074,1,0.0
40,2,F,2023-11-21,793,2,3,4,2037,111223,1.39,0.942345,1,0,1,0.074,1,0.0
52,1,F,2023-11-22,1266,2,3,4,2029,116811,1.64,1.287572,1,0,1,0.085,1,0.0
55,1,F,2023-11-21,1135,2,3,4,2029,122910,1.75,1.290872,1,0,1,0.085,1,0.0
55,1,F,2023-11-21,1135,2,3,4,2029,128249,1.75,1.290872,1,0,1,0.085,1,0.0
55,1,F,2023-11-07,964,2,3,4,2048,139345,1.75,1.286686,1,0,1,0.085,1,0.0
55,1,F,2023-11-10,964,2,3,4,2030,132738,1.75,1.292118,1,0,1,0.085,1,0.0
55,1,F,2023-11-13,964,2,3,4,2030,126191,1.75,1.292118,1,0,1,0.085,1,0.0
55,1,F,2023-11-13,1135,2,3,4,2030,128025,1.75,1.292118,1,0,1,0.085,1,0.0
55,1,F,2023-11-17,846,2,3,4,2029,724,1.75,1.290872,1,0,1,0.085,1,0.0
55,1,F,2023-11-20,964,2,3,4,103991,140698,1.75,1.292134,1,0,1,0.09,1,0.0
55,1,F,2023-11-20,1135,2,3,4,2029,102206,1.75,1.290872,1,0,1,0.085,1,0.0
52,1,F,2023-11-22,1408,2,3,4,124409,131074,1.75,1.239635,1,0,1,0.085,1,0.0
26,1,F,2023-11-16,1059,2,3,4,2029,106313,1.75,1.290872,1,0,1,0.085,1,0.0
26,1,F,2023-11-16,1059,2,3,4,2029,124050,1.75,1.290872,1,0,1,0.085,1,0.0
26,1,F,2023-11-20,1059,2,3,4,2029,126500,1.75,1.290872,1,0,1,0.085,1,0.0
26,1,F,2023-11-21,1059,2,3,4,2029,7307,1.75,1.290872,1,0,1,0.085,1,0.0
26,1,F,2023-11-21,1059,2,3,4,2030,7307,1.75,1.271588,1,0,1,0.085,1,0.0
26,1,F,2023-11-22,907,2,3,4,2030,133364,1.75,1.271588,1,0,1,0.085,1,0.0
